,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,HouseAge,Remodel_Age,is_Remodeled,Total_SF
54,98,533212020,160,7.0,24.0,2544,2,4,2.0,3,1.0,3,22.0,6.0,5.0,2.0,7.0,7,5,2004,2005,3.0,1.0,7.0,9.0,2.0,0.0,4,3,6.0,4,3,0,6,368.0,5,42.0,190.0,600.0,5.0,5,1,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0,3.0,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,2,2010,6.0,149500,6,1,1,1800.0
55,2565,534479300,20,6.0,82.0,9888,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,6,1954,1975,3.0,1.0,7.0,9.0,2.0,0.0,3,4,4.0,3,3,0,4,486.0,1,0.0,450.0,936.0,5.0,3,1,4,936,0,0,936,0.0,0.0,1,0,2,1,3,5,8,0,0,6.0,1954.0,1,1.0,240.0,3,3,2,0,0,160,0,0,0,0,3,2006,6.0,121000,52,21,0,1872.0
56,1934,535304170,20,6.0,68.0,7942,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,6,7,1953,1953,4.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,3,3,0,3,85.0,5,955.0,0.0,1040.0,5.0,3,1,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,0,6.0,1953.0,3,1.0,293.0,3,3,2,0,0,0,0,0,0,0,6,2007,6.0,136000,54,0,0,2080.0
57,997,527107010,60,6.0,83.0,15038,2,2,2.0,3,3.0,3,14.0,6.0,5.0,4.0,7.0,6,5,1996,1996,3.0,1.0,9.0,10.0,2.0,0.0,3,3,6.0,4,3,0,3,138.0,1,0.0,778.0,916.0,5.0,4,1,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3,6.0,1996.0,3,2.0,386.0,3,3,2,168,84,0,0,0,0,0,11,2008,6.0,173000,12,0,0,2552.0
58,64,528382020,60,6.0,92.0,11764,2,3,2.0,3,5.0,3,28.0,6.0,5.0,4.0,7.0,8,7,1999,2007,3.0,1.0,13.0,14.0,3.0,348.0,4,3,6.0,4,3,0,6,524.0,1,0.0,628.0,1152.0,5.0,5,1,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,4,6.0,1999.0,3,3.0,671.0,3,3,2,132,57,0,0,0,0,0,4,2010,6.0,290000,11,8,0,3422.0
59,1799,528458130,60,7.0,75.0,9000,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,7.0,8,5,2007,2007,3.0,1.0,12.0,13.0,2.0,0.0,4,3,6.0,4,3,3,6,64.0,1,0.0,1120.0,1184.0,5.0,5,1,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,4,7.0,2007.0,3,2.0,550.0,3,3,2,208,364,0,0,0,0,0,8,2007,8.0,303477,0,0,0,3794.0
60,230,905109170,20,6.0,96.0,20062,2,3,3.0,3,1.0,2,21.0,6.0,5.0,4.0,5.0,7,7,1977,2001,4.0,1.0,6.0,5.0,2.0,0.0,4,4,4.0,4,3,4,5,1092.0,1,0.0,328.0,1420.0,5.0,4,1,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,3,6.0,1977.0,2,2.0,690.0,3,3,2,496,0,0,0,0,0,0,4,2010,6.0,270000,33,24,0,2903.0
61,1295,902109160,50,4.0,81.0,7308,2,4,2.0,3,3.0,3,4.0,1.0,5.0,4.0,2.0,5,5,1920,1950,3.0,1.0,8.0,6.0,2.0,0.0,2,2,2.0,3,3,0,3,360.0,1,0.0,576.0,936.0,5.0,4,0,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,4,3.0,1920.0,1,1.0,225.0,2,2,0,0,0,236,0,0,0,0,6,2008,6.0,122250,88,30,0,2676.0
62,638,535178120,20,6.0,70.0,8750,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,5,1955,1955,3.0,1.0,3.0,2.0,2.0,0.0,3,3,4.0,3,3,0,3,172.0,2,483.0,727.0,1382.0,5.0,4,1,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,0,6.0,1955.0,1,1.0,350.0,3,3,2,280,0,0,0,0,0,0,7,2009,6.0,153000,54,0,0,2764.0
63,2278,923202134,20,6.0,70.0,8402,2,4,2.0,3,1.0,3,13.0,4.0,5.0,4.0,5.0,5,5,2007,2007,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,0,5,206.0,1,0.0,914.0,1120.0,5.0,5,1,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0,2.0,2007.0,0,0.0,0.0,0,0,2,0,30,0,0,0,0,0,12,2007,8.0,147000,0,0,0,2240.0
64,2202,909252150,70,6.0,63.0,4000,2,4,2.0,3,1.0,3,20.0,6.0,5.0,4.0,7.0,7,8,1930,1995,3.0,1.0,6.0,5.0,2.0,0.0,3,3,2.0,4,3,0,6,246.0,1,0.0,285.0,531.0,5.0,3,1,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,4,3.0,1930.0,1,1.0,216.0,3,3,2,0,0,0,0,0,0,0,6,2007,6.0,148500,77,65,0,1629.0
65,2833,908188150,160,4.0,32.0,3363,2,4,2.0,3,1.0,3,6.0,6.0,5.0,5.0,7.0,7,5,2004,2004,3.0,1.0,13.0,14.0,5.0,117.0,4,3,6.0,4,3,0,1,0.0,1,0.0,976.0,976.0,5.0,5,1,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0,3.0,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,4,2006,6.0,130000,2,0,0,2684.0
66,2428,528228565,120,6.0,43.0,3013,2,4,2.0,3,1.0,3,19.0,6.0,5.0,5.0,5.0,7,5,2005,2005,3.0,1.0,13.0,14.0,3.0,145.0,4,3,6.0,4,3,4,6,16.0,1,0.0,1346.0,1362.0,5.0,5,1,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4,6.0,2005.0,3,2.0,440.0,3,3,2,142,20,0,0,0,0,0,4,2006,6.0,213490,1,0,0,2868.0
67,242,905453080,20,6.0,44.0,17485,2,2,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,7,5,2009,2010,3.0,1.0,13.0,14.0,5.0,96.0,4,3,6.0,4,3,4,6,1346.0,1,0.0,162.0,1508.0,5.0,5,1,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3,6.0,2009.0,2,2.0,572.0,3,3,2,0,0,0,0,0,0,0,1,2010,9.0,308030,1,1,1,3016.0
68,1564,914453045,20,6.0,106.0,23730,2,2,2.0,3,1.0,3,13.0,6.0,5.0,4.0,5.0,7,5,1996,1997,3.0,1.0,7.0,9.0,3.0,668.0,4,3,6.0,5,3,2,6,700.0,1,0.0,1140.0,1840.0,5.0,5,1,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,6.0,1996.0,3,3.0,786.0,3,3,2,0,46,192,0,0,0,0,9,2008,6.0,300000,12,1,1,3872.0
69,2613,535403150,20,6.0,79.0,8910,2,4,2.0,3,3.0,3,12.0,6.0,5.0,4.0,5.0,6,6,1959,1959,4.0,1.0,11.0,12.0,2.0,0.0,3,3,4.0,3,3,2,5,655.0,1,0.0,0.0,655.0,5.0,5,1,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2,7.0,1954.0,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,7,2006,6.0,159500,47,0,0,1849.0
70,2832,908188140,160,4.0,24.0,2522,2,4,2.0,3,1.0,3,6.0,6.0,5.0,2.0,7.0,7,5,2004,2004,3.0,1.0,13.0,14.0,5.0,50.0,4,3,6.0,4,3,0,1,0.0,1,0.0,970.0,970.0,5.0,5,1,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,3.0,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,4,2006,6.0,137500,2,0,0,2679.0
71,2459,528439030,20,6.0,73.0,8688,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,5.0,7,5,2005,2005,3.0,1.0,13.0,14.0,3.0,228.0,4,3,6.0,4,3,3,1,0.0,1,0.0,1616.0,1616.0,5.0,5,1,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0,6.0,2005.0,2,3.0,834.0,3,3,2,208,59,0,0,0,0,0,4,2006,6.0,232000,1,0,0,3232.0
72,1360,903452025,30,4.0,60.0,6291,1,3,2.0,3,1.0,3,2.0,2.0,5.0,4.0,5.0,6,6,1930,1950,3.0,1.0,5.0,6.0,2.0,0.0,4,4,2.0,3,3,0,1,0.0,1,0.0,768.0,768.0,5.0,3,1,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0,3.0,1930.0,1,2.0,440.0,3,3,0,0,0,84,0,0,0,0,7,2008,6.0,93850,78,20,0,1536.0
73,2723,905200380,30,6.0,90.0,17529,2,4,2.0,3,1.0,3,9.0,6.0,5.0,4.0,5.0,5,5,1924,1950,3.0,1.0,11.0,5.0,5.0,65.0,3,3,2.0,3,3,0,1,0.0,1,0.0,872.0,872.0,5.0,2,0,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4,3.0,1924.0,1,1.0,322.0,2,2,0,0,0,116,0,0,0,0,4,2006,6.0,105000,82,26,0,1744.0
74,1350,903235100,30,4.0,60.0,6324,2,3,2.0,3,1.0,3,5.0,4.0,1.0,4.0,5.0,4,6,1927,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,2.0,3,3,0,1,0.0,1,0.0,520.0,520.0,5.0,2,0,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0,3.0,1920.0,1,1.0,240.0,2,3,2,49,0,87,0,0,0,0,5,2008,6.0,68500,81,23,0,1040.0
75,136,535106190,90,6.0,80.0,11600,2,4,2.0,3,3.0,3,12.0,4.0,5.0,3.0,7.0,5,5,1960,1960,3.0,1.0,7.0,9.0,3.0,361.0,3,3,4.0,3,3,0,3,443.0,1,0.0,662.0,1105.0,5.0,3,1,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,3.0,1960.0,1,2.0,480.0,3,3,2,0,0,0,0,0,0,0,1,2010,6.0,154300,50,0,0,3379.0
76,2235,910201050,50,4.0,50.0,7288,2,4,2.0,3,1.0,3,2.0,1.0,5.0,4.0,2.0,5,7,1925,2003,3.0,1.0,13.0,14.0,2.0,0.0,4,4,2.0,3,1,0,1,0.0,1,0.0,936.0,936.0,5.0,5,1,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0,2.0,1925.0,0,0.0,0.0,0,0,0,0,0,0,176,0,0,0,9,2007,6.0,129850,82,78,0,2537.0
77,1993,902301130,70,4.0,35.0,4571,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,7.0,5,7,1910,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,3,2.0,3,3,0,4,168.0,1,0.0,448.0,616.0,5.0,5,1,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0,3.0,1920.0,1,2.0,480.0,2,2,2,280,0,143,0,0,0,0,6,2007,6.0,114000,97,40,0,1848.0
78,1309,902300215,50,4.0,100.0,12665,2,3,2.0,3,1.0,3,4.0,1.0,5.0,4.0,2.0,5,8,1915,1950,3.0,1.0,6.0,5.0,2.0,0.0,3,3,2.0,3,3,2,1,0.0,1,0.0,876.0,876.0,5.0,4,1,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,4,3.0,1949.0,1,3.0,720.0,3,3,2,418,0,194,0,0,0,0,6,2008,6.0,153900,93,35,0,2292.0
79,402,527425110,20,6.0,60.0,9000,2,4,2.0,3,2.0,3,12.0,6.0,5.0,4.0,5.0,4,7,1971,2006,3.0,1.0,13.0,14.0,2.0,0.0,3,4,4.0,3,3,0,5,240.0,1,0.0,624.0,864.0,5.0,4,1,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,3.0,1986.0,1,2.0,576.0,3,3,2,200,0,0,0,0,0,0,7,2009,6.0,130000,38,35,0,1728.0
80,1592,923203140,120,4.0,32.0,4500,2,4,2.0,3,2.0,3,13.0,6.0,5.0,5.0,5.0,6,5,1997,1997,4.0,1.0,13.0,14.0,3.0,197.0,3,3,6.0,5,3,0,6,864.0,1,0.0,325.0,1189.0,5.0,5,1,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0,6.0,1997.0,2,2.0,392.0,3,3,2,0,122,0,0,0,0,0,4,2008,6.0,160500,11,0,0,2378.0
81,2409,528186110,120,6.0,48.0,6373,2,4,2.0,3,1.0,3,26.0,6.0,5.0,5.0,5.0,9,5,2006,2006,4.0,1.0,7.0,9.0,3.0,572.0,5,3,6.0,5,4,0,6,415.0,1,0.0,1251.0,1666.0,5.0,5,1,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,4,6.0,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,6,2006,8.0,310090,0,0,0,3332.0
82,539,531371050,20,6.0,67.0,10083,2,4,2.0,3,1.0,3,15.0,6.0,5.0,4.0,5.0,7,5,2003,2003,3.0,1.0,13.0,14.0,4.0,0.0,4,3,6.0,4,3,0,6,833.0,1,0.0,343.0,1176.0,5.0,5,1,5,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,8,0,0,6.0,2003.0,2,2.0,555.0,3,3,2,0,41,0,0,0,0,0,8,2009,6.0,184900,6,0,0,2376.0
83,1940,535327200,20,6.0,70.0,13300,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,7,1956,2000,4.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,4,3,0,3,377.0,1,0.0,551.0,928.0,5.0,3,1,5,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,0,6.0,1956.0,1,1.0,252.0,3,3,2,261,0,156,0,0,0,0,6,2007,6.0,132000,51,44,0,1856.0
84,588,534129370,20,6.0,80.0,9600,2,4,2.0,3,1.0,3,17.0,4.0,5.0,4.0,5.0,5,5,1969,1969,3.0,1.0,9.0,10.0,3.0,128.0,3,3,4.0,4,3,2,5,553.0,3,147.0,588.0,1288.0,5.0,3,1,5,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,8,1,2,6.0,1969.0,2,2.0,502.0,3,3,2,312,11,0,0,0,0,650,8,2009,6.0,163000,40,0,0,2624.0
85,96,533210060,160,7.0,30.0,3215,2,4,2.0,3,1.0,3,22.0,6.0,5.0,5.0,7.0,7,5,2004,2004,3.0,1.0,7.0,9.0,3.0,120.0,4,3,6.0,4,3,3,6,280.0,1,0.0,320.0,600.0,5.0,5,1,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,3.0,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,2010,3.0,155000,6,0,0,1800.0
86,1187,534127210,80,6.0,73.0,11104,2,3,2.0,3,1.0,3,17.0,6.0,5.0,4.0,4.0,6,6,1969,1969,3.0,1.0,7.0,9.0,2.0,0.0,3,3,4.0,3,3,3,6,828.0,1,0.0,599.0,1427.0,5.0,4,1,5,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,8,0,0,6.0,1969.0,2,2.0,516.0,3,3,2,0,0,0,0,216,0,0,5,2008,6.0,183000,39,0,0,2854.0
87,2154,907280090,60,6.0,84.0,15295,2,1,2.0,3,3.0,3,18.0,6.0,5.0,4.0,7.0,7,5,1996,2002,3.0,1.0,13.0,14.0,3.0,254.0,4,3,6.0,4,3,2,6,762.0,1,0.0,98.0,860.0,5.0,5,1,5,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,6,2,3,6.0,1996.0,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,6,2007,6.0,211000,11,6,0,2852.0
88,550,531452260,60,6.0,70.0,9109,2,4,2.0,3,1.0,3,15.0,3.0,5.0,4.0,7.0,7,5,1994,1994,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,2,36.0,6,596.0,122.0,754.0,5.0,5,1,5,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,8,0,0,6.0,1994.0,2,2.0,495.0,3,3,2,140,32,0,0,0,0,0,10,2009,6.0,184000,15,0,0,2294.0
89,811,906226100,90,6.0,64.0,7018,2,4,1.0,3,1.0,3,15.0,6.0,5.0,3.0,5.0,5,5,1979,1979,3.0,1.0,9.0,10.0,2.0,0.0,3,3,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,3,1,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,6.0,1979.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,6,2009,6.0,118858,30,0,0,1535.0
90,124,534403410,80,6.0,81.0,14112,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,4.0,5,7,1964,1964,4.0,1.0,6.0,10.0,3.0,86.0,3,3,6.0,3,3,3,6,1014.0,1,0.0,138.0,1152.0,5.0,3,1,5,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,8,1,4,6.0,1964.0,2,2.0,484.0,3,3,2,227,0,0,0,0,0,0,4,2010,6.0,180500,46,0,0,2304.0
91,1836,533206060,120,7.0,80.0,3523,2,3,2.0,3,1.0,3,22.0,6.0,5.0,5.0,5.0,8,5,2006,2007,3.0,1.0,13.0,14.0,5.0,30.0,4,3,6.0,4,3,0,6,60.0,1,0.0,1081.0,1141.0,5.0,5,1,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,8,0,0,6.0,2006.0,3,2.0,484.0,3,3,2,0,60,0,0,0,0,0,2,2007,8.0,166000,1,1,1,2292.0
92,779,905200350,80,6.0,88.0,15312,2,4,2.0,3,1.0,3,9.0,6.0,5.0,4.0,4.0,6,5,1960,1960,4.0,1.0,6.0,5.0,3.0,54.0,3,3,4.0,3,3,3,4,588.0,1,0.0,550.0,1138.0,5.0,5,1,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,1,3,6.0,1960.0,2,2.0,480.0,3,3,2,0,0,0,0,140,0,0,3,2009,4.0,148000,49,0,0,2276.0
93,1886,534276180,20,6.0,74.0,7450,2,3,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,5,1956,1956,4.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,3,3,0,3,438.0,2,206.0,250.0,894.0,5.0,4,1,5,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,7,1,4,3.0,1966.0,1,2.0,396.0,3,3,2,0,72,0,0,0,0,0,1,2007,6.0,124000,51,0,0,1968.0
94,1724,528186090,120,6.0,60.0,7313,2,4,2.0,3,1.0,3,26.0,6.0,5.0,5.0,5.0,9,5,2005,2005,4.0,1.0,7.0,9.0,3.0,246.0,5,3,6.0,5,3,0,6,1153.0,1,0.0,408.0,1561.0,5.0,5,1,5,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,8,1,4,6.0,2005.0,3,2.0,556.0,3,3,2,203,47,0,0,0,0,0,8,2007,6.0,277500,2,0,0,3122.0
95,2084,905476170,30,6.0,58.0,9098,2,3,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,4,7,1920,2002,3.0,1.0,6.0,5.0,2.0,0.0,3,3,2.0,3,3,2,5,348.0,1,0.0,180.0,528.0,5.0,5,1,5,605,0,0,605,1.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1920.0,0,0.0,0.0,0,0,0,0,0,144,0,0,0,0,7,2007,6.0,86000,87,82,0,1133.0
96,1184,533350120,20,6.0,103.0,16280,2,4,2.0,3,1.0,3,25.0,6.0,5.0,4.0,5.0,8,9,1976,2007,3.0,1.0,13.0,14.0,2.0,0.0,5,5,4.0,4,5,2,6,1044.0,3,382.0,0.0,1426.0,5.0,5,1,5,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,8,1,4,6.0,1976.0,2,2.0,550.0,3,3,2,280,90,0,0,0,0,0,5,2008,6.0,290000,32,31,0,3097.0
97,728,902477130,30,3.0,72.0,9392,2,4,2.0,3,3.0,3,2.0,6.0,5.0,4.0,5.0,3,3,1900,1950,2.0,1.0,3.0,2.0,2.0,0.0,3,2,4.0,2,3,0,1,0.0,1,0.0,245.0,245.0,5.0,3,0,5,797,0,0,797,0.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1900.0,0,0.0,0.0,0,0,0,0,36,94,0,0,0,0,9,2009,6.0,44000,109,50,0,1042.0
98,950,914474070,60,6.0,71.0,12209,2,3,2.0,3,5.0,3,13.0,6.0,5.0,4.0,7.0,6,5,2001,2002,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,5,3,0,5,690.0,1,0.0,114.0,804.0,5.0,5,1,5,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,8,1,3,7.0,2001.0,3,2.0,560.0,3,3,2,125,192,0,0,0,0,0,6,2009,6.0,215000,8,1,1,2765.0
99,2524,534125210,190,6.0,79.0,13110,2,3,2.0,3,3.0,3,17.0,5.0,3.0,1.0,5.0,5,6,1972,1972,3.0,1.0,10.0,11.0,3.0,144.0,3,3,4.0,4,3,0,6,962.0,1,0.0,191.0,1153.0,5.0,5,1,5,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,8,0,0,6.0,1972.0,3,2.0,501.0,3,3,2,140,153,0,0,0,0,0,7,2006,6.0,146500,34,0,0,2346.0
100,2513,533223080,160,7.0,50.0,2651,2,4,2.0,3,2.0,3,22.0,6.0,5.0,2.0,7.0,7,5,2000,2000,3.0,1.0,7.0,9.0,2.0,0.0,4,3,6.0,4,3,0,6,641.0,1,0.0,32.0,673.0,5.0,5,1,5,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,8,0,0,3.0,2000.0,1,2.0,490.0,3,3,2,153,50,0,0,0,0,0,4,2006,6.0,165000,6,0,0,2055.0
101,2028,903427040,50,4.0,60.0,8520,2,4,2.0,3,1.0,3,4.0,1.0,5.0,4.0,2.0,6,7,1916,1950,3.0,1.0,5.0,8.0,2.0,0.0,3,4,2.0,3,3,0,3,168.0,2,546.0,0.0,714.0,4.0,3,0,5,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,8,1,4,3.0,1916.0,1,1.0,216.0,3,3,2,88,15,0,0,0,0,0,8,2007,7.0,136000,91,34,0,3240.0
102,2309,526303060,20,6.0,148.0,39384,2,3,3.0,3,5.0,1,12.0,6.0,5.0,4.0,5.0,6,6,1957,1957,3.0,1.0,6.0,5.0,5.0,902.0,3,3,4.0,4,3,4,5,1110.0,1,0.0,595.0,1705.0,5.0,5,1,5,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,4,6.0,1957.0,1,2.0,550.0,3,3,2,0,189,0,0,0,0,0,10,2006,6.0,252000,49,0,0,3095.0
103,51,528188120,160,6.0,36.0,2628,2,4,2.0,3,1.0,3,26.0,6.0,5.0,2.0,7.0,7,5,2003,2003,3.0,1.0,13.0,6.0,5.0,106.0,4,3,6.0,4,3,0,1,0.0,1,0.0,764.0,764.0,5.0,5,1,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0,7.0,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,6,2010,6.0,175500,7,0,0,2390.0
104,699,902106010,70,4.0,57.0,6406,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,7.0,5,6,1939,1950,3.0,1.0,6.0,5.0,2.0,0.0,3,3,2.0,3,3,0,5,421.0,1,0.0,269.0,690.0,5.0,3,1,4,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,8,1,4,3.0,1939.0,1,2.0,400.0,3,3,2,0,36,0,0,182,0,0,10,2009,6.0,150000,70,11,0,2248.0
105,1881,534252110,20,6.0,76.0,12342,2,3,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,5,1960,1978,4.0,1.0,6.0,5.0,2.0,0.0,3,3,4.0,3,3,0,1,0.0,1,0.0,978.0,978.0,5.0,3,1,5,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,7,1,3,6.0,1960.0,2,1.0,286.0,3,3,2,0,0,36,0,0,0,600,8,2007,6.0,139900,47,18,0,2400.0
106,1345,903232090,50,4.0,52.0,6240,2,4,2.0,3,1.0,3,5.0,6.0,5.0,4.0,2.0,5,7,1930,1992,3.0,1.0,7.0,9.0,2.0,0.0,3,3,6.0,3,3,0,1,0.0,1,0.0,1078.0,1078.0,5.0,3,1,5,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,8,1,4,3.0,1930.0,1,2.0,360.0,3,3,1,0,0,0,0,0,0,0,6,2008,6.0,162900,78,62,0,2651.0
107,166,535457010,20,6.0,87.0,10000,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,5.0,6,6,1962,1962,4.0,1.0,6.0,5.0,3.0,261.0,3,3,4.0,3,3,0,1,0.0,1,0.0,1116.0,1116.0,5.0,3,1,5,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,8,0,0,6.0,1962.0,1,2.0,440.0,3,3,2,0,0,0,0,385,0,0,2,2010,6.0,160000,48,0,0,2232.0
108,781,905228050,20,6.0,67.0,9000,2,4,2.0,3,3.0,3,9.0,6.0,5.0,4.0,5.0,2,2,1947,1950,3.0,1.0,6.0,5.0,2.0,0.0,3,3,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,2,0,5,660,0,0,660,0.0,0.0,1,0,2,1,2,5,6,0,0,2.0,1947.0,0,0.0,0.0,0,0,0,0,0,100,0,0,0,0,6,2009,6.0,63900,62,3,1,660.0
109,379,527354200,20,6.0,80.0,11088,2,4,2.0,3,1.0,3,17.0,6.0,5.0,4.0,5.0,6,5,1978,1998,3.0,1.0,9.0,10.0,3.0,144.0,3,3,6.0,3,3,0,5,832.0,1,0.0,308.0,1140.0,5.0,4,1,5,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,3,6.0,1978.0,3,2.0,479.0,3,3,2,0,0,0,0,0,0,0,5,2009,6.0,184000,31,20,0,2847.0
110,2818,908102320,20,6.0,134.0,17755,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,5,4,1959,1959,3.0,1.0,9.0,11.0,3.0,132.0,3,3,4.0,3,3,0,4,176.0,1,0.0,1290.0,1466.0,5.0,3,1,5,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,8,2,4,6.0,1959.0,3,2.0,528.0,3,3,2,0,140,0,0,100,0,0,11,2006,6.0,149900,47,0,0,2932.0
