,file,emotion,audio,source
153,./raw_source/RAVDESS/Actor_18/03-01-04-01-02-01-18.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
154,./raw_source/RAVDESS/Actor_18/03-01-06-02-02-01-18.wav,fear,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0143946e-06
 -2.6524373e-07  0.0000000e+00]",ravdess
155,./raw_source/RAVDESS/Actor_18/03-01-05-02-02-02-18.wav,angry,"[ 4.1250021e-09 -7.0776458e-08  1.5547995e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
156,./raw_source/RAVDESS/Actor_18/03-01-05-01-01-02-18.wav,angry,[0. 0. 0. ... 0. 0. 0.],ravdess
157,./raw_source/RAVDESS/Actor_18/03-01-06-01-01-01-18.wav,fear,[0. 0. 0. ... 0. 0. 0.],ravdess
158,./raw_source/RAVDESS/Actor_18/03-01-08-01-02-02-18.wav,surprised,[0. 0. 0. ... 0. 0. 0.],ravdess
159,./raw_source/RAVDESS/Actor_18/03-01-08-02-01-02-18.wav,surprised,"[-2.0594525e-10  3.9978099e-10 -6.7229472e-10 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
160,./raw_source/RAVDESS/Actor_18/03-01-01-01-01-01-18.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
163,./raw_source/RAVDESS/Actor_18/03-01-03-01-02-01-18.wav,happy,[0. 0. 0. ... 0. 0. 0.],ravdess
164,./raw_source/RAVDESS/Actor_18/03-01-03-02-01-01-18.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.0225288e-08
 -8.7788887e-09  0.0000000e+00]",ravdess
166,./raw_source/RAVDESS/Actor_18/03-01-01-01-02-02-18.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
168,./raw_source/RAVDESS/Actor_18/03-01-03-01-01-02-18.wav,happy,[0. 0. 0. ... 0. 0. 0.],ravdess
169,./raw_source/RAVDESS/Actor_18/03-01-03-02-02-02-18.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3903466e-08
 -9.4329744e-09  0.0000000e+00]",ravdess
170,./raw_source/RAVDESS/Actor_18/03-01-07-02-02-01-18.wav,disgust,[0. 0. 0. ... 0. 0. 0.],ravdess
171,./raw_source/RAVDESS/Actor_18/03-01-04-02-02-02-18.wav,sad,"[-3.4601012e-06 -1.0929918e-05 -4.2856104e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
172,./raw_source/RAVDESS/Actor_18/03-01-04-01-01-02-18.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
173,./raw_source/RAVDESS/Actor_18/03-01-07-01-01-01-18.wav,disgust,"[ 3.3738947e-06 -1.1625637e-05 -5.5755108e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
174,./raw_source/RAVDESS/Actor_18/03-01-05-02-01-01-18.wav,angry,[0. 0. 0. ... 0. 0. 0.],ravdess
175,./raw_source/RAVDESS/Actor_18/03-01-06-02-01-02-18.wav,fear,[0. 0. 0. ... 0. 0. 0.],ravdess
176,./raw_source/RAVDESS/Actor_18/03-01-06-01-02-02-18.wav,fear,[0. 0. 0. ... 0. 0. 0.],ravdess
177,./raw_source/RAVDESS/Actor_18/03-01-05-01-02-01-18.wav,angry,"[ 5.7237703e-08 -5.2516956e-08  4.3339980e-08 ...  8.8525439e-07
 -4.4305048e-07  0.0000000e+00]",ravdess
178,./raw_source/RAVDESS/Actor_18/03-01-08-01-01-01-18.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.2013664e-09
  7.2064541e-09  0.0000000e+00]",ravdess
179,./raw_source/RAVDESS/Actor_18/03-01-08-02-02-01-18.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  9.0463432e-09
 -3.2050327e-08  0.0000000e+00]",ravdess
180,./raw_source/RAVDESS/Actor_20/03-01-08-01-02-01-20.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.7188834e-09
 -2.7883951e-09  0.0000000e+00]",ravdess
181,./raw_source/RAVDESS/Actor_20/03-01-08-02-01-01-20.wav,surprised,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.1742497e-05 3.6261412e-05
 0.0000000e+00]",ravdess
182,./raw_source/RAVDESS/Actor_20/03-01-04-02-01-02-20.wav,sad,"[-7.2573294e-09  1.0185370e-09  7.2207049e-09 ... -5.2665067e-03
  1.5266024e-02  0.0000000e+00]",ravdess
183,./raw_source/RAVDESS/Actor_20/03-01-07-02-01-01-20.wav,disgust,"[ 0.          0.          0.         ... -0.00013735 -0.00011292
  0.        ]",ravdess
184,./raw_source/RAVDESS/Actor_20/03-01-07-01-02-01-20.wav,disgust,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1751784e-05
  2.1786564e-06  0.0000000e+00]",ravdess
185,./raw_source/RAVDESS/Actor_20/03-01-04-01-02-02-20.wav,sad,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.6578507e-08 3.5703941e-08
 0.0000000e+00]",ravdess
186,./raw_source/RAVDESS/Actor_20/03-01-06-02-02-02-20.wav,fear,"[ 0.00048751  0.00088961  0.00141771 ... -0.00174951 -0.00023268
  0.        ]",ravdess
187,./raw_source/RAVDESS/Actor_20/03-01-05-02-02-01-20.wav,angry,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -6.050419e-05 -6.646725e-05
  0.000000e+00]",ravdess
188,./raw_source/RAVDESS/Actor_20/03-01-05-01-01-01-20.wav,angry,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.2837478e-08
 -5.1411675e-08  0.0000000e+00]",ravdess
189,./raw_source/RAVDESS/Actor_20/03-01-06-01-01-02-20.wav,fear,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  3.659832e-08 -8.975779e-08
  0.000000e+00]",ravdess
190,./raw_source/RAVDESS/Actor_20/03-01-01-01-01-02-20.wav,neutral,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.0933726e-08
  1.8178115e-08  0.0000000e+00]",ravdess
193,./raw_source/RAVDESS/Actor_20/03-01-03-01-02-02-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.2316911e-06
 -2.3386589e-05  0.0000000e+00]",ravdess
194,./raw_source/RAVDESS/Actor_20/03-01-03-02-01-02-20.wav,happy,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.1539454e-05 1.0546073e-06
 0.0000000e+00]",ravdess
196,./raw_source/RAVDESS/Actor_20/03-01-01-01-02-01-20.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
198,./raw_source/RAVDESS/Actor_20/03-01-03-01-01-01-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.0306458e-06
 -1.1801854e-05  0.0000000e+00]",ravdess
199,./raw_source/RAVDESS/Actor_20/03-01-03-02-02-01-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.1065682e-06
 -1.1475674e-05  0.0000000e+00]",ravdess
200,./raw_source/RAVDESS/Actor_20/03-01-08-01-01-02-20.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.3147813e-05
 -3.0205479e-06  0.0000000e+00]",ravdess
201,./raw_source/RAVDESS/Actor_20/03-01-08-02-02-02-20.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.2400964e-08
  4.5829427e-08  0.0000000e+00]",ravdess
202,./raw_source/RAVDESS/Actor_20/03-01-07-02-02-02-20.wav,disgust,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1993922e-06
 -9.6416159e-07  0.0000000e+00]",ravdess
203,./raw_source/RAVDESS/Actor_20/03-01-04-02-02-01-20.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
204,./raw_source/RAVDESS/Actor_20/03-01-04-01-01-01-20.wav,sad,"[ 6.7091383e-07 -7.3709845e-07  8.0237135e-07 ... -1.1808559e-07
  1.3164006e-07  0.0000000e+00]",ravdess
205,./raw_source/RAVDESS/Actor_20/03-01-07-01-01-02-20.wav,disgust,[0. 0. 0. ... 0. 0. 0.],ravdess
206,./raw_source/RAVDESS/Actor_20/03-01-05-02-01-02-20.wav,angry,"[-9.510573e-06 -8.250108e-06  2.862567e-06 ...  3.487507e-05 -7.456424e-06
  0.000000e+00]",ravdess
207,./raw_source/RAVDESS/Actor_20/03-01-06-02-01-01-20.wav,fear,"[-0.00032695 -0.00154974 -0.0002346  ...  0.00029088 -0.00093794
  0.        ]",ravdess
208,./raw_source/RAVDESS/Actor_20/03-01-06-01-02-01-20.wav,fear,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2903714e-05 2.0281150e-06
 0.0000000e+00]",ravdess
209,./raw_source/RAVDESS/Actor_20/03-01-05-01-02-02-20.wav,angry,[0. 0. 0. ... 0. 0. 0.],ravdess
210,./raw_source/RAVDESS/Actor_20/03-01-03-02-01-01-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0931899e-06
 -1.0070768e-06  0.0000000e+00]",ravdess
211,./raw_source/RAVDESS/Actor_20/03-01-03-01-02-01-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8345385e-06
 -1.4326006e-06  0.0000000e+00]",ravdess
214,./raw_source/RAVDESS/Actor_20/03-01-01-01-01-01-20.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
215,./raw_source/RAVDESS/Actor_20/03-01-08-02-01-02-20.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5997577e-07
 -1.1835749e-06  0.0000000e+00]",ravdess
216,./raw_source/RAVDESS/Actor_20/03-01-08-01-02-02-20.wav,surprised,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.892685e-10  2.962128e-10
  0.000000e+00]",ravdess
217,./raw_source/RAVDESS/Actor_20/03-01-06-01-01-01-20.wav,fear,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -9.350658e-06 -2.761474e-05
  0.000000e+00]",ravdess
218,./raw_source/RAVDESS/Actor_20/03-01-05-01-01-02-20.wav,angry,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.1302273e-07
 -1.3475135e-07  0.0000000e+00]",ravdess
219,./raw_source/RAVDESS/Actor_20/03-01-05-02-02-02-20.wav,angry,"[ 2.34093259e-05  7.03531578e-06 -2.02446045e-05 ... -1.25644465e-05
 -4.49606023e-06  0.00000000e+00]",ravdess
220,./raw_source/RAVDESS/Actor_20/03-01-06-02-02-01-20.wav,fear,"[ 8.5088459e-06  4.1225681e-05  8.1334612e-05 ...  2.0096329e-06
 -1.6095643e-06  0.0000000e+00]",ravdess
221,./raw_source/RAVDESS/Actor_20/03-01-04-01-02-01-20.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
222,./raw_source/RAVDESS/Actor_20/03-01-07-01-02-02-20.wav,disgust,[0. 0. 0. ... 0. 0. 0.],ravdess
223,./raw_source/RAVDESS/Actor_20/03-01-07-02-01-02-20.wav,disgust,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.0905339e-07
  4.1074352e-07  0.0000000e+00]",ravdess
224,./raw_source/RAVDESS/Actor_20/03-01-04-02-01-01-20.wav,sad,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -4.450560e-08 -6.448731e-08
  0.000000e+00]",ravdess
225,./raw_source/RAVDESS/Actor_20/03-01-08-02-02-01-20.wav,surprised,"[-3.217556e-06  5.003275e-06  1.048402e-05 ...  0.000000e+00  0.000000e+00
  0.000000e+00]",ravdess
226,./raw_source/RAVDESS/Actor_20/03-01-08-01-01-01-20.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1446335e-07
 -4.3036991e-08  0.0000000e+00]",ravdess
227,./raw_source/RAVDESS/Actor_20/03-01-05-01-02-01-20.wav,angry,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5058394e-07
 -1.5127127e-07  0.0000000e+00]",ravdess
228,./raw_source/RAVDESS/Actor_20/03-01-06-01-02-02-20.wav,fear,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.4345890e-06
  6.6685056e-06  0.0000000e+00]",ravdess
229,./raw_source/RAVDESS/Actor_20/03-01-06-02-01-02-20.wav,fear,"[-0.00142832 -0.00109532  0.00022128 ...  0.0007612   0.00088093
  0.        ]",ravdess
230,./raw_source/RAVDESS/Actor_20/03-01-05-02-01-01-20.wav,angry,"[-4.1272098e-05  6.9821850e-05 -5.0989194e-05 ... -1.1316306e-05
  2.3660355e-06  0.0000000e+00]",ravdess
231,./raw_source/RAVDESS/Actor_20/03-01-07-01-01-01-20.wav,disgust,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.1390941e-06
 -1.9120801e-06  0.0000000e+00]",ravdess
232,./raw_source/RAVDESS/Actor_20/03-01-04-01-01-02-20.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
233,./raw_source/RAVDESS/Actor_20/03-01-04-02-02-02-20.wav,sad,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.1507011e-08
 -3.7486547e-09  0.0000000e+00]",ravdess
234,./raw_source/RAVDESS/Actor_20/03-01-07-02-02-01-20.wav,disgust,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.0682284e-05 3.2683274e-05
 0.0000000e+00]",ravdess
235,./raw_source/RAVDESS/Actor_20/03-01-03-02-02-02-20.wav,happy,"[-1.2625458e-07  2.8178377e-07 -4.8202730e-07 ...  3.7979415e-08
 -3.2716294e-08  0.0000000e+00]",ravdess
236,./raw_source/RAVDESS/Actor_20/03-01-03-01-01-02-20.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.0106325e-08
 -2.0775761e-07  0.0000000e+00]",ravdess
238,./raw_source/RAVDESS/Actor_20/03-01-01-01-02-02-20.wav,neutral,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.1879077e-05
 -9.8614373e-06  0.0000000e+00]",ravdess
240,./raw_source/RAVDESS/Actor_21/03-01-08-02-01-01-21.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2948739e-05
 -7.7380337e-06  0.0000000e+00]",ravdess
241,./raw_source/RAVDESS/Actor_21/03-01-08-01-02-01-21.wav,surprised,"[ 2.3005752e-07 -2.4058426e-07  2.4304711e-07 ... -4.1138169e-06
  1.2381558e-05  0.0000000e+00]",ravdess
242,./raw_source/RAVDESS/Actor_21/03-01-06-01-01-02-21.wav,fear,"[ 3.3204423e-10 -2.0284943e-10 -2.5343106e-11 ...  6.7234453e-07
 -1.7770944e-06  0.0000000e+00]",ravdess
243,./raw_source/RAVDESS/Actor_21/03-01-05-01-01-01-21.wav,angry,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.6371576e-06 2.4691439e-05
 0.0000000e+00]",ravdess
244,./raw_source/RAVDESS/Actor_21/03-01-05-02-02-01-21.wav,angry,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.00553155e-08
 -1.25530905e-05  0.00000000e+00]",ravdess
245,./raw_source/RAVDESS/Actor_21/03-01-06-02-02-02-21.wav,fear,"[-1.7656994e-09  2.4850977e-09 -3.3412191e-09 ... -2.7705880e-07
 -1.1985622e-07  0.0000000e+00]",ravdess
246,./raw_source/RAVDESS/Actor_21/03-01-04-01-02-02-21.wav,sad,"[6.4537694e-06 1.9776244e-05 1.8215309e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",ravdess
247,./raw_source/RAVDESS/Actor_21/03-01-07-01-02-01-21.wav,disgust,"[ 2.4021915e-07 -3.0037586e-07  3.6473287e-07 ...  7.9002582e-09
 -7.7745028e-09  0.0000000e+00]",ravdess
248,./raw_source/RAVDESS/Actor_21/03-01-07-02-01-01-21.wav,disgust,"[ 9.9471163e-06  2.3043351e-05 -4.9317223e-06 ...  1.1179302e-05
  2.7138833e-08  0.0000000e+00]",ravdess
249,./raw_source/RAVDESS/Actor_21/03-01-04-02-01-02-21.wav,sad,[0. 0. 0. ... 0. 0. 0.],ravdess
250,./raw_source/RAVDESS/Actor_21/03-01-03-02-01-02-21.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.6326760e-09
 -5.2267173e-09  0.0000000e+00]",ravdess
251,./raw_source/RAVDESS/Actor_21/03-01-03-01-02-02-21.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.4647336e-08
  3.6415475e-08  0.0000000e+00]",ravdess
254,./raw_source/RAVDESS/Actor_21/03-01-01-01-01-02-21.wav,neutral,"[-1.55591460e-05 -3.01807941e-05 -1.24964745e-05 ...  3.49578045e-07
 -3.40571546e-07  0.00000000e+00]",ravdess
255,./raw_source/RAVDESS/Actor_21/03-01-03-02-02-01-21.wav,happy,"[2.4909117e-05 5.1281178e-05 5.1393799e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",ravdess
256,./raw_source/RAVDESS/Actor_21/03-01-03-01-01-01-21.wav,happy,"[ 2.2149207e-08 -2.2140005e-08  2.0714410e-08 ... -1.0177906e-09
  5.0693144e-10  0.0000000e+00]",ravdess
258,./raw_source/RAVDESS/Actor_21/03-01-01-01-02-01-21.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
260,./raw_source/RAVDESS/Actor_21/03-01-08-02-02-02-21.wav,surprised,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.0420787e-07
 -1.9260564e-07  0.0000000e+00]",ravdess
261,./raw_source/RAVDESS/Actor_21/03-01-08-01-01-02-21.wav,surprised,"[-2.1932166e-05 -9.7180309e-06  4.4416997e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
262,./raw_source/RAVDESS/Actor_21/03-01-05-01-02-02-21.wav,angry,"[-1.3561294e-05 -2.4258712e-05 -2.4236184e-05 ...  1.7711408e-06
 -1.6725824e-05  0.0000000e+00]",ravdess
263,./raw_source/RAVDESS/Actor_21/03-01-06-01-02-01-21.wav,fear,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.3917925e-08
  8.1797019e-08  0.0000000e+00]",ravdess
264,./raw_source/RAVDESS/Actor_21/03-01-06-02-01-01-21.wav,fear,"[ 1.32847481e-05  7.40702490e-07 -7.26956841e-07 ...  1.02708145e-05
 -3.37682104e-06  0.00000000e+00]",ravdess
265,./raw_source/RAVDESS/Actor_21/03-01-05-02-01-02-21.wav,angry,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.8604729e-06
  3.1377754e-06  0.0000000e+00]",ravdess
266,./raw_source/RAVDESS/Actor_21/03-01-07-01-01-02-21.wav,disgust,"[-4.7517321e-07  5.6385443e-07 -6.5136294e-07 ... -5.5288296e-04
 -6.4801495e-04  0.0000000e+00]",ravdess
267,./raw_source/RAVDESS/Actor_21/03-01-04-01-01-01-21.wav,sad,"[ 1.8117285e-10 -1.6443091e-10  1.0794393e-10 ... -4.8106412e-09
  4.7465489e-09  0.0000000e+00]",ravdess
268,./raw_source/RAVDESS/Actor_21/03-01-04-02-02-01-21.wav,sad,"[-9.6224873e-10  1.3136247e-09 -1.7326260e-09 ... -3.2740847e-06
  1.9601621e-06  0.0000000e+00]",ravdess
269,./raw_source/RAVDESS/Actor_21/03-01-07-02-02-02-21.wav,disgust,"[ 2.3887121e-09  4.8469576e-11 -3.2741658e-09 ...  7.3599178e-05
  1.0650302e-04  0.0000000e+00]",ravdess
270,./raw_source/RAVDESS/Actor_21/03-01-01-01-01-01-21.wav,neutral,"[ 0.0000000e+00  1.1271335e-12 -2.5626274e-12 ...  1.4029137e-05
  2.2668013e-05  0.0000000e+00]",ravdess
273,./raw_source/RAVDESS/Actor_21/03-01-03-01-02-01-21.wav,happy,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0577612e-05
 -8.9447531e-06  0.0000000e+00]",ravdess
274,./raw_source/RAVDESS/Actor_21/03-01-03-02-01-01-21.wav,happy,"[ 1.0051337e-05  6.7380815e-06  7.2220209e-06 ... -2.9654601e-07
  2.2820777e-07  0.0000000e+00]",ravdess
275,./raw_source/RAVDESS/Actor_21/03-01-08-01-02-02-21.wav,surprised,"[ 2.0643127e-12 -2.5577502e-12  2.1116097e-12 ...  2.9785357e-05
  2.8148439e-05  0.0000000e+00]",ravdess
276,./raw_source/RAVDESS/Actor_21/03-01-08-02-01-02-21.wav,surprised,"[ 4.8903814e-07 -7.2188260e-07  1.0627283e-06 ...  2.3367599e-08
 -1.8576937e-08  0.0000000e+00]",ravdess
277,./raw_source/RAVDESS/Actor_21/03-01-04-02-01-01-21.wav,sad,"[-2.7785878e-09  3.4950713e-09 -4.2445332e-09 ... -3.9121751e-06
 -1.2833461e-05  0.0000000e+00]",ravdess
278,./raw_source/RAVDESS/Actor_21/03-01-07-02-01-02-21.wav,disgust,"[ 6.8471135e-09 -6.4690613e-09  5.5425526e-09 ... -1.7290513e-06
  1.5583519e-06  0.0000000e+00]",ravdess
279,./raw_source/RAVDESS/Actor_21/03-01-07-01-02-02-21.wav,disgust,"[-5.6571642e-10  7.1992273e-10 -8.7887658e-10 ...  1.2115900e-05
  3.7322789e-06  0.0000000e+00]",ravdess
280,./raw_source/RAVDESS/Actor_21/03-01-04-01-02-01-21.wav,sad,"[ 2.4414057e-06  1.1621373e-05  1.0248550e-05 ... -2.9763553e-06
  2.0861926e-06  0.0000000e+00]",ravdess
281,./raw_source/RAVDESS/Actor_21/03-01-06-02-02-01-21.wav,fear,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  9.6549866e-06
 -4.9485734e-06  0.0000000e+00]",ravdess
282,./raw_source/RAVDESS/Actor_21/03-01-05-02-02-02-21.wav,angry,"[-6.3786081e-07  6.7719697e-07 -7.1251776e-07 ...  5.1412576e-07
 -4.4340612e-07  0.0000000e+00]",ravdess
283,./raw_source/RAVDESS/Actor_21/03-01-05-01-01-02-21.wav,angry,"[ 1.4001510e-11 -2.5940250e-11  4.4368297e-11 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
284,./raw_source/RAVDESS/Actor_21/03-01-06-01-01-01-21.wav,fear,"[-1.5258845e-06  1.8390887e-06 -2.2482623e-06 ... -4.8861919e-05
 -6.6855719e-05  0.0000000e+00]",ravdess
285,./raw_source/RAVDESS/Actor_21/03-01-08-01-01-01-21.wav,surprised,"[ 5.7141347e-10  5.2947724e-10 -2.0935955e-09 ...  3.8159455e-06
 -3.5245816e-05  0.0000000e+00]",ravdess
286,./raw_source/RAVDESS/Actor_21/03-01-08-02-02-01-21.wav,surprised,"[-2.6792492e-07  2.9883839e-07 -3.2377650e-07 ...  3.1812851e-05
  5.5292162e-06  0.0000000e+00]",ravdess
287,./raw_source/RAVDESS/Actor_21/03-01-07-02-02-01-21.wav,disgust,"[-1.3841721e-05 -1.5273879e-05 -2.3391267e-05 ...  1.1171201e-06
  6.1102391e-08  0.0000000e+00]",ravdess
288,./raw_source/RAVDESS/Actor_21/03-01-04-02-02-02-21.wav,sad,"[ 1.3350422e-05  7.3917658e-06  1.9212001e-05 ... -1.6056987e-08
  1.8326189e-08  0.0000000e+00]",ravdess
289,./raw_source/RAVDESS/Actor_21/03-01-04-01-01-02-21.wav,sad,"[ 2.6167754e-07  5.5136962e-08 -7.0564283e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
290,./raw_source/RAVDESS/Actor_21/03-01-07-01-01-01-21.wav,disgust,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ...  7.249310e-12 -8.423563e-11
  0.000000e+00]",ravdess
291,./raw_source/RAVDESS/Actor_21/03-01-05-02-01-01-21.wav,angry,"[-1.4867389e-07  1.8812048e-07 -2.2931758e-07 ... -2.6210132e-06
  1.7063338e-05  0.0000000e+00]",ravdess
292,./raw_source/RAVDESS/Actor_21/03-01-06-02-01-02-21.wav,fear,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.1962571e-07
  8.4330173e-07  0.0000000e+00]",ravdess
293,./raw_source/RAVDESS/Actor_21/03-01-06-01-02-02-21.wav,fear,"[-2.5108138e-08 -1.3880995e-07  3.6754858e-07 ...  1.1128735e-05
  1.1167944e-05  0.0000000e+00]",ravdess
294,./raw_source/RAVDESS/Actor_21/03-01-05-01-02-01-21.wav,angry,"[-3.3717155e-05 -5.9562441e-05 -5.0649407e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
296,./raw_source/RAVDESS/Actor_21/03-01-01-01-02-02-21.wav,neutral,[0. 0. 0. ... 0. 0. 0.],ravdess
298,./raw_source/RAVDESS/Actor_21/03-01-03-01-01-02-21.wav,happy,"[-6.2449709e-07  6.7735533e-07 -7.1600289e-07 ... -3.6547529e-08
  2.5382322e-08  0.0000000e+00]",ravdess
299,./raw_source/RAVDESS/Actor_21/03-01-03-02-02-02-21.wav,happy,"[ 1.76058245e-06 -3.22026926e-06 -1.27716285e-05 ... -7.78471895e-06
  3.16225578e-06  0.00000000e+00]",ravdess
300,./raw_source/RAVDESS/Actor_19/03-01-01-01-01-02-19.wav,neutral,"[-6.0036611e-09  3.5253320e-09  1.9434611e-10 ... -2.5860552e-04
 -3.0622189e-04  0.0000000e+00]",ravdess
303,./raw_source/RAVDESS/Actor_19/03-01-03-01-02-02-19.wav,happy,"[-9.13171607e-05 -1.25894541e-04 -1.08817258e-04 ...  1.09246364e-04
  1.31286462e-04  0.00000000e+00]",ravdess
304,./raw_source/RAVDESS/Actor_19/03-01-03-02-01-02-19.wav,happy,"[ 0.00026001  0.00045326  0.00047676 ... -0.00021263 -0.00021908
  0.        ]",ravdess
305,./raw_source/RAVDESS/Actor_19/03-01-04-02-01-02-19.wav,sad,"[-1.6242868e-03 -2.4558406e-03 -2.1897589e-03 ... -2.1552606e-07
  2.0237019e-07  0.0000000e+00]",ravdess
306,./raw_source/RAVDESS/Actor_19/03-01-07-02-01-01-19.wav,disgust,"[-4.1517502e-05 -7.0098424e-05 -4.3803833e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",ravdess
307,./raw_source/RAVDESS/Actor_19/03-01-07-01-02-01-19.wav,disgust,"[ 8.4636558e-05  1.2130085e-04  1.0492239e-04 ...  2.8257870e-07
 -3.7954527e-07  0.0000000e+00]",ravdess
308,./raw_source/RAVDESS/Actor_19/03-01-04-01-02-02-19.wav,sad,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.7416528e-06
 -1.8027641e-06  0.0000000e+00]",ravdess
309,./raw_source/RAVDESS/Actor_19/03-01-06-02-02-02-19.wav,fear,"[-0.00060017 -0.00087946 -0.00070875 ... -0.00066298 -0.00065558
  0.        ]",ravdess
310,./raw_source/RAVDESS/Actor_19/03-01-05-02-02-01-19.wav,angry,"[ 4.2058153e-05 -7.2741219e-05  1.1704075e-04 ...  3.0893891e-05
  2.0394573e-07  0.0000000e+00]",ravdess
311,./raw_source/RAVDESS/Actor_19/03-01-05-01-01-01-19.wav,angry,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -3.898132e-07  4.503379e-07
  0.000000e+00]",ravdess
312,./raw_source/RAVDESS/Actor_19/03-01-06-01-01-02-19.wav,fear,"[-7.6389193e-07  1.0485370e-06 -2.2253432e-06 ... -1.9306400e-04
 -2.1099615e-04  0.0000000e+00]",ravdess
